Analysis Id,Sample Id,Sample#,Type,Fixed?,Latitude,Longitude,Distance(miles),Bearing,Direction,Collection Date,Source,Description,Weight,Weight Unit,Depth,Surface Area(cm2),Shape,Uncertainty%,MDA,Method Code,Moisture%,Nuclide,Result,Unit
227635,8829,GOJ-00071,Soil,No,36.857379,140.170632,61.45523855,230.8779109,SW,4/7/2011 7:30,GOJ,"Field Team: Dark, loose, semi-moist soil; no vegetation or rocks noted.  Wet Weight 1113.67 g; Description: Soil in bag; <200 dpm beta-gamma; <20 dpm alpha;",685.22,grams,,,,1.38E-07,1.54E-07,Gamma Spectroscopy,,Cs-136,9.07E-07,uCi/g
227637,8835,GOJ-00072,Soil,No,36.87919,140.159624,60.98813364,232.3340564,SW,4/7/2011 7:30,GOJ,"Field Team: Dark moist soil that does not contain vegetation or rocks.   Wet Weight 1197.5 g; Description: 1 plastic bag containing dark moist soil.  Screening levels: <20 dpm alpha, and <200 dpm beta-gamma.  ;",875.17,grams,,,,2.10E-07,2.29E-07,Gamma Spectroscopy,,Cs-136,1.71E-06,uCi/g
227639,8823,GOJ-00073,Soil,No,36.682885,140.11559,71.8452925,225.0148133,SW,4/7/2011 7:30,GOJ,Field Team: Dark moist soil that does not contain vegetation and rocks.   Wet Weight 1185.1 g ; Description: 1 plastic bag containing dark moist soil.  Screening values: <20 dpm alpha <200 dpm beta-gamma;,643.33,grams,,,,7.73E-08,1.14E-07,Gamma Spectroscopy,,Cs-136,1.30E-07,uCi/g
227641,8825,GOJ-00074,Soil,No,35.917416,140.52414,107.4808993,195.321536,SSW,4/7/2011 7:30,GOJ,"Field Team: 1 bag soil sample with no observed vegetation, rocks, or pebbles.  Wet Weight 712.45 g; Description: 1 bag soil sample;",428.89,grams,,,,8.71E-08,9.45E-08,Gamma Spectroscopy,,Cs-136,2.93E-07,uCi/g
227643,8837,GOJ-00075,Soil,No,36.962075,140.088068,60.97609615,238.8818183,WSW,4/7/2011 7:30,GOJ,"Field Team: Dark, moist soil in bag  Wet Weight 909.83 g; Description: Dark, moist soil in bag < 200 dpm beta/gamma  <20 dpm alpha;",653.83,grams,,,,1.97E-07,1.80E-07,Gamma Spectroscopy,,Cs-136,2.15E-06,uCi/g
227645,8821,GOJ-00076,Soil,No,36.586913,139.680753,94.33999379,232.7034245,SW,4/7/2011 7:30,GOJ,"Field Team: Dark, semi-moist soil; no vegetation or rocks noted.  Wet Weight 1059.58 g; Description: Soil in bag; <200 dpm beta-gamma; <20 dpm alpha;",720.76,grams,,,,7.99E-08,1.30E-07,Gamma Spectroscopy,,Cs-136,1.23E-07,uCi/g
227647,8815,GOJ-00077,Soil,No,35,139.889061,178.7556892,201.1974369,SSW,4/7/2011 7:30,GOJ,Field Team: Moist soil; a few small pebbles detected through bag; no vegetation  Wet Weight 838.94 g; Description: Soil in bag; <200 dpm beta-gamma; <20 dpm alpha;,635.04,grams,,,,4.30E-08,7.45E-08,Gamma Spectroscopy,,Cs-136,-9.77E-09,uCi/g
227649,8811,GOJ-00078,Soil,No,36.403694,140.033026,89.37299832,218.441573,SW,4/7/2011 7:30,GOJ,"Field Team: Dark moist soil that does not contain vegetation or rock.    Wet Weight 961.3 g; Description: 1 plastic bag containing dard moist soil.  Screening values <20 dpm alpha, <200 dpm beta-gamma;",615.87,grams,,,,6.64E-08,1.22E-07,Gamma Spectroscopy,,Cs-136,5.32E-08,uCi/g
227651,8809,GOJ-00079,Soil,No,36.456042,139.928445,90.36523866,222.7641956,SW,4/7/2011 7:30,GOJ,"Field Team: No observed vegetation, rocks or pebbles.  Soil moist and compact.   Wet Weight 1078.61 g; Description: 1 bag soil sample;",630.9,grams,,,,1.75E-07,2.70E-07,Gamma Spectroscopy,,Cs-136,3.47E-07,uCi/g
227653,8797,GOJ-00080,Soil,No,36.826842,139.911932,74.22669456,236.6976856,WSW,4/7/2011 7:30,GOJ,"Field Team: No observed vegetation, rocks, or pebbles present.  Wet Weight 873.33 g; Description: 1 bag soil sample.;",425.34,grams,,,,1.65E-07,1.96E-07,Gamma Spectroscopy,,Cs-136,1.13E-06,uCi/g
227655,8801,GOJ-00081,Soil,No,36.922814,140.110085,61.42601094,236.1290738,SW,4/7/2011 7:30,GOJ,"Field Team: 1 bag of soil sample.  No observed vegetation or rocks, pebbles.  Wet Weight 613.51 g; Description:  1 soil sample in bag.;",397.86,grams,,,,1.64E-07,1.58E-07,Gamma Spectroscopy,,Cs-136,1.73E-06,uCi/g
227657,8799,GOJ-00082,Soil,No,36.909727,139.933949,70.14728354,240.0276474,WSW,4/7/2011 7:30,GOJ,"Field Team: Dark moist soil, does not contain vegetation or rocks  Wet Weidht 622.14 g; Description: 1 plastic bag containing dark moist soil.  Screenig values: <20 dpm alpha, <200 dpm beta-gamma;",410.3,grams,,,,2.23E-07,2.05E-07,Gamma Spectroscopy,,Cs-136,2.93E-06,uCi/g
227659,8817,GOJ-00083,Soil,No,36.857379,140.03853,67.260323,234.8572763,SW,4/7/2011 7:30,GOJ,"Field Team: 1 bag soil sample with no vegetation, rocks or pebbles observed.  Soil moist and compact.  Wet Weight 408.83 g ; Description: 1 bag soil sample;",257.6,grams,,,,2.28E-07,2.37E-07,Gamma Spectroscopy,,Cs-136,1.96E-06,uCi/g
227661,8803,GOJ-00084,Soil,No,36.613087,140.033026,78.49347115,224.9356205,SW,4/7/2011 7:30,GOJ,"Field Team: dark, somewhat moist soil.  No vegetation or rocks.  Wet Weight 1156.15 g; Description: Soil in bag; <200 dpm beta-gamma; <20 dpm alpha;",714.17,grams,,,,7.78E-08,1.20E-07,Gamma Spectroscopy,,Cs-136,1.04E-07,uCi/g
227663,8805,GOJ-00085,Soil,No,36.32081,139.801847,102.0190977,222.1845248,SW,4/7/2011 7:30,GOJ,Field Team: Dark moist soil; no vegetation or rocks.  Wet Weight 1134.8 g; Description: Soil in bag; <200 dpm beta gamma; <20 dpm alaph;,745.91,grams,,,,1.30E-07,1.41E-07,Gamma Spectroscopy,,Cs-136,2.26E-07,uCi/g
227665,8813,GOJ-00086,Soil,No,34.969133,139.889061,180.7489354,200.9607222,SSW,4/7/2011 7:30,GOJ,Field Team: Moist Dark Soil  Wet Weight 718.72 g; Description: Chiba F2 Tateyama-shi; Recv.Comment: less than 20 dpm alpha and less than 200 dpm beta gamma;,587.86,grams,,,,3.31E-08,5.90E-08,Gamma Spectroscopy,,Cs-136,3.40E-10,uCi/g
227667,8819,GOJ-00087,Soil,No,36.992612,140.154119,56.76026193,238.7621788,WSW,4/7/2011 7:30,GOJ,Field Team: Moist Dark Soil  Wet Weight 1095.8 g; Description: Moist Dark Soil; Recv.Comment: less than 20 dpm alpha and 200 dpm beta gamma;,731.89,grams,,,,9.19E-08,1.02E-07,Gamma Spectroscopy,,Cs-136,6.80E-07,uCi/g
227669,8807,GOJ-00088,Soil,No,36.67416,139.735795,88.27321723,234.5627181,SW,4/7/2011 7:30,GOJ,Field Team: Wet Weight 673.55 g; Description: Dark Moist Soil Sample; Recv.Comment: less than 20 dpm alpha and less than 200 dpm beta gamma;,352.87,grams,,,,1.71E-07,2.42E-07,Gamma Spectroscopy,,Cs-136,6.97E-07,uCi/g
227671,8827,GOJ-00089,Soil,No,35.373673,140.343912,146.3156941,195.3506906,SSW,4/7/2011 7:30,GOJ,Field Team: Wet Weight 1498.53 g; Description: Moist Dark Soil; Recv.Comment: less than 20 dpm alpha and 200 dpm beta gamma;,1206.54,grams,,,,3.75E-08,6.80E-08,Gamma Spectroscopy,,Cs-136,1.45E-08,uCi/g
227673,8647,GOJ-00001,Soil,No,38.43222,140.9454,69.87834705,356.1384175,N,4/7/2011 7:30,GOJ,Field Team: Soil moist with no observed rocks or debris  Wet Weight 996.94 g; Description: 1 bag of soil with no vegetation observed;,716.82,grams,,,,2.22E-07,6.24E-08,Gamma Spectroscopy,,Cs-137,3.23E-06,uCi/g
227675,8651,GOJ-00002,Soil,No,38.04614,140.6273,48.46716448,332.9688289,NNW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, packed soil - no rocks or debris observed  Wet Weight 1156.76 g; Description: 1 bag of soil - no vegetation, screening value <20 dpm alpha, <200 dpm b/g - no contamination found;",761.17,grams,,,,6.33E-07,9.43E-08,Gamma Spectroscopy,,Cs-137,1.04E-05,uCi/g
227677,8649,GOJ-00003,Soil,No,38.6279,140.9351,83.38292049,356.3911847,N,4/7/2011 7:30,GOJ,"Field Team: dark moist soil, no vegatation, rocks, or other debris observed  Wet Weight 1527.27 g; Description: 1 bag of soil not vegatation, screening values <20 alpha  and <200 beta-gamma dpm;",1058.15,grams,,,,2.88E-07,9.67E-08,Gamma Spectroscopy,,Cs-137,3.62E-06,uCi/g
227679,8655,GOJ-00004,Soil,No,38.18365,140.7269,55.16706304,342.516742,NNW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, packed soil - no debris or rocks observed  Wet Weight 1213.84 g; Description: 1 bag of soil - screening value <20 dpm alpha <200 dpm B/G;",838.09,grams,,,,2.40E-07,7.69E-08,Gamma Spectroscopy,,Cs-137,3.35E-06,uCi/g
227681,8663,GOJ-00005,Soil,No,38.75218,140.7269,93.28537561,349.8488232,N,4/7/2011 7:30,GOJ,"Field Team: dark, moist, fine soil - no rocks or debris observed  Wet Weight 516.98 g; Description: 1 bag of soil - screening value <20 dpm alpha, <200 dpm b/g;",321.3,grams,,,,2.86E-07,7.07E-08,Gamma Spectroscopy,,Cs-137,4.22E-06,uCi/g
227683,8667,GOJ-00006,Soil,No,38.52741,140.8225,77.13865946,351.5521042,N,4/7/2011 7:30,GOJ,"Field Team: Moist dark soil  Wet Weight 621.8; Description: 1 bag, less than 20 dpm alpha, less than 200 dpm beta-gamma;",399.97,grams,,,,1.91E-07,7.05E-08,Gamma Spectroscopy,,Cs-137,2.37E-06,uCi/g
227685,8669,GOJ-00007,Soil,No,38.10432,140.802,48.76128914,345.1306509,NNW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, packed soil - no rocks or debris observed  Wet Weight 782.85 g; Description: 1 bag of soil - screening levels <20 alpha, <200 b/g dpm;",550.88,grams,,,,5.26E-07,9.75E-08,Gamma Spectroscopy,,Cs-137,8.37E-06,uCi/g
227687,8675,GOJ-00008,Soil,No,38.38462,140.7201,68.59137616,345.741304,NNW,4/7/2011 7:30,GOJ,"Field Team: dark, densely packed, moist soil - no rocks or debris observed  Wet Weight 1685.35 g ; Description: 1 bag of soil - screening level <20 dpm alpha, <200 dpm b/g;",1123.55,grams,,,,1.53E-07,6.93E-08,Gamma Spectroscopy,,Cs-137,1.85E-06,uCi/g
227689,8677,GOJ-00009,Soil,No,37.89806,140.802,35.21956731,339.1228167,NNW,4/7/2011 7:30,GOJ,"Field Team: Dark, moist soil in sample bag.  No external contamination   Wet Weight 813.49 g; Description: Dark, moist soil in sample bag;",599.05,grams,,,,6.07E-07,9.70E-08,Gamma Spectroscopy,,Cs-137,9.76E-06,uCi/g
227691,8659,GOJ-00010,Soil,No,38.705113,141.181593,88.91185886,5.178823437,N,4/7/2011 7:30,GOJ,Field Team: Soil moist with no observed rocks or pebbles.  Wet Weight 1358.67 g; Description: Soil sample with no observed vegetation;,925.44,grams,,,,2.26E-07,7.72E-08,Gamma Spectroscopy,,Cs-137,3.01E-06,uCi/g
227693,8679,GOJ-00011,Soil,No,38.744249,141.075095,91.26851038,1.438723778,N,4/7/2011 7:30,GOJ,Field Team: Wet Weight 1382.88 g; Description: Soil; 1 bag; <200 dpm B-G; <20 dpm alpha;,1043.38,grams,,,,1.94E-07,6.12E-08,Gamma Spectroscopy,,Cs-137,2.43E-06,uCi/g
227695,8681,GOJ-00012,Soil,No,38.67021,141.1775,86.49416841,5.179926527,N,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - no rocks or debris observed  Wet Weight 1195.7 g; Description: 1 bag of soil, screening level <20 dpm alpha, <200 dpm b/g;",775.05,grams,,,,2.23E-07,7.87E-08,Gamma Spectroscopy,,Cs-137,2.96E-06,uCi/g
227697,8657,GOJ-00013,Soil,No,38.75483,140.9215,92.16763773,356.2856225,N,4/7/2011 7:30,GOJ,"Field Team: dark, moist soil in collection bag  Wet Weight 931.09 g; Description: Miyagi B2 - 1 marked on bag.  Moist and dark soil ;",638.72,grams,,,,7.62E-07,1.28E-07,Gamma Spectroscopy,,Cs-137,1.21E-05,uCi/g
227699,8673,GOJ-00014,Soil,No,38.553857,141.054615,78.1155014,0.874977127,N,4/7/2011 7:30,GOJ,Field Team: Soil sample with no observd vegetation  Wet Weight 720.17 g; Description: Soil sample with no observed vegetation.; Recv.Comment: Soil moist with no observed rocks or pebbles.;,450.75,grams,,,,2.08E-07,6.78E-08,Gamma Spectroscopy,,Cs-137,2.79E-06,uCi/g
227701,8685,GOJ-00015,Soil,No,36.257782,139.575329,113.8432186,225.5026653,SW,4/7/2011 7:30,GOJ,Field Team: Soil moist/compact with no observed rocks/pebbles  Wet Weight 1248 g; Description: Soil sample with no observed vegetation.  No detectable contact dose rates on the sample.;,913.63,grams,,,,1.63E-07,5.58E-08,Gamma Spectroscopy,,Cs-137,2.16E-06,uCi/g
227703,8687,GOJ-00016,Soil,No,35.413211,139.390145,165.974842,213.8405588,SW,4/7/2011 7:30,GOJ,"Field Team: Dark, moist, densely packed soil - no rocks or debris observed  Wet Weight 1218.36 g; Description: 1 bag of soil - screening level <20 dpm alpha, <200 dpm b/g;",878.85,grams,,,,1.57E-07,5.36E-08,Gamma Spectroscopy,,Cs-137,2.06E-06,uCi/g
227705,8691,GOJ-00017,Soil,No,35.591114,139.18527,162.7803278,219.6034665,SW,4/7/2011 7:30,GOJ,Field Team: Sample moist with no observed rocks/pebbles    Wet Weight 846.09 g; Description: Soil sample with no observed vegetation;,516.55,grams,,,,2.13E-07,5.97E-08,Gamma Spectroscopy,,Cs-137,2.93E-06,uCi/g
227707,8699,GOJ-00018,Soil,No,35.209431,139.126266,185.9340795,215.3448719,SW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - no rocks or debris observed  Wet Weight 794.82 g; Description: 1 plastic bag of soil - screening level <20 dpm alpha, <200 dpm B/g;",453.74,grams,,,,1.35E-07,6.50E-08,Gamma Spectroscopy,,Cs-137,1.48E-06,uCi/g
227709,8689,GOJ-00019,Soil,No,35.178703,139.634356,173.2011549,207.093099,SSW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - no rock or debris observed  Wet Weight 970.47 g; Description: 1 bag of soil - screening level <20 dpm alpha, <200 dpm B/g;",670.27,grams,,,,1.07E-07,4.89E-08,Gamma Spectroscopy,,Cs-137,9.11E-07,uCi/g
227711,8703,GOJ-00020,Soil,No,35.343128,139.277054,173.5235204,214.7409895,SW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - no rocks or debris observed  Wet Weight 907.6 g; Description: 1 plastic bag of soil - screening level <20 dpm alpha, <200 dpm B/g;",603.13,grams,,,,1.18E-07,5.48E-08,Gamma Spectroscopy,,Cs-137,1.24E-06,uCi/g
227713,8701,GOJ-00021,Soil,No,36.676968,139.030497,121.9815561,245.6250471,WSW,4/7/2011 7:30,GOJ,Field Team: Soil moist and compact with no observed rocks/pebbles.  Wet Weight 1533.71 g; Description: Soil sample with no observed vegetation.;,1242.67,grams,,,,2.48E-07,5.85E-08,Gamma Spectroscopy,,Cs-137,3.73E-06,uCi/g
227715,8695,GOJ-00022,Soil,No,35.189485,139.126266,187.0711489,215.107594,SW,4/7/2011 7:30,GOJ,Field Team: Soil sample with no observed vegetation.  No observed rocks/pebbles.  Soil moist and compact.  Wet Weight 932.7 g;,661.75,grams,,,,9.73E-08,5.68E-08,Gamma Spectroscopy,,Cs-137,9.35E-07,uCi/g
227717,8693,GOJ-00023,Soil,No,36.423614,138.897316,136.7746245,240.3370566,WSW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - no rocks or debris observed  Wet Weight 1496.08 g; Description: 1 bag - screening values <20 dpm alpha <200 dpm B/g;",1206.82,grams,,,,1.93E-07,5.19E-08,Gamma Spectroscopy,,Cs-137,2.79E-06,uCi/g
227719,8697,GOJ-00024,Soil,No,37.54882,139.981,58.45027047,279.0031591,W,4/7/2011 7:30,GOJ,"Field Team: Dark, very moist, mud - no rocks or debris observed  Wet Weight 728.64 g; Description: 1 plastic bottle of soil - screening level <20 dpm alpha, <200 dpm b/g;",463.91,grams,,,,5.56E-07,8.93E-08,Gamma Spectroscopy,,Cs-137,9.03E-06,uCi/g
227721,8705,GOJ-00025,Soil,No,37.46251,139.8452,65.34782145,272.8585694,W,4/7/2011 7:30,GOJ,Field Team: Soil sample in bottle with seedling vegetation included in sample.  No observed rocks/pebbles and soil is moist.  Wet Weight 548.26 g; Description: Soil sample with seedling vegetation included in sample.;,351.11,grams,,,,5.75E-07,9.55E-08,Gamma Spectroscopy,,Cs-137,9.34E-06,uCi/g
227723,8709,GOJ-00026,Soil,No,36.40806,139.7468,99.75154786,225.7982678,SW,4/7/2011 7:30,GOJ,Field Team: Dark soil; fairly dry and loose.  No vegetation or rocks.  Wet Weight 511.65 g; Description: Soil in 500 ml bottle; <200 dpm b-g; <20 dpm alpha;,375.15,grams,,,,1.61E-07,6.25E-08,Gamma Spectroscopy,,Cs-137,1.98E-06,uCi/g
227725,8791,GOJ-00027,Soil,No,36.613087,139.867898,85.16943608,229.35292,SW,4/7/2011 7:30,GOJ,Field Team: Soil sample in bottle with no observed vegetation.  No observed rocks or pebbles present in sample.  Wet Weight 444.62 g; Description: 1 sample bottle with no observed vegetation.;,241.84,grams,,,,1.58E-07,7.34E-08,Gamma Spectroscopy,,Cs-137,1.72E-06,uCi/g
227727,8793,GOJ-00028,Soil,No,36.316447,139.559659,111.6401144,227.2838183,SW,4/7/2011 7:30,GOJ,Field Team: Soil sample in bottle with no observed rocks or pebbles.  Wet Weight 559.45 g; Description: Soil sample in bottle with no observed vegetation.;,456.6,grams,,,,9.82E-08,5.70E-08,Gamma Spectroscopy,,Cs-137,9.18E-07,uCi/g
227729,8713,GOJ-00029,Soil,No,37.56073,139.7359,71.8947022,278.1075972,W,4/7/2011 7:30,GOJ,Field Team: Dark moist soil; clay like in appearance.  No vegetation or rock.  Wet Weight 646.1 g; Description: 500 ml bottle; <200 dpm b-g; <20 dpm alpha;,375.16,grams,,,,7.77E-07,1.10E-07,Gamma Spectroscopy,,Cs-137,1.27E-05,uCi/g
227731,8717,GOJ-00030,Soil,No,37.54882,139.8452,65.83787785,278.0639401,W,4/7/2011 7:30,GOJ,"Field Team: Silty mud in jar, no vegetation, rocks, or sticks  Wet Weight 908.1 g; Description: Silty mud in 500mL nalgene 90% full;",730.88,grams,,,,3.44E-07,6.19E-08,Gamma Spectroscopy,,Cs-137,5.44E-06,uCi/g
227733,8721,GOJ-00031,Soil,No,37.47739,140.0187,55.8741957,274.2883373,W,4/7/2011 7:30,GOJ,"Field Team: Moist soil, clay like clump in bottle; no vegetation or rocks.  Wet Weight 488.4 g; Description: 500 ml bottle; <200 dpm b-g; <20 dpm alpha;",263,grams,,,,7.06E-07,1.08E-07,Gamma Spectroscopy,,Cs-137,1.16E-05,uCi/g
227735,8715,GOJ-00032,Soil,No,38.35405,140.2776,76.42064971,327.660918,NNW,4/7/2011 7:30,GOJ,Field Team: Dark moist soil; small clumps; no vegetation or rocks  Wet Weight 700.64 g;,539.63,grams,,,,5.96E-08,5.81E-08,Gamma Spectroscopy,,Cs-137,3.27E-07,uCi/g
227737,8731,GOJ-00033,Soil,No,35.3493,140.0055,153.9157018,202.0587084,SSW,4/7/2011 7:30,GOJ,"Field Team: Dark, moist, densely packed soil - no rocks or debris observed  Wet Weight 405.18 g; Description: 1 bottle of soil - screening level <20 dpm alpha, <200 dpm B/g;",257.73,grams,,,,1.34E-07,6.22E-08,Gamma Spectroscopy,,Cs-137,1.63E-06,uCi/g
227739,8711,GOJ-00034,Soil,No,37.59347,139.947,60.80584335,281.6311816,WNW,4/7/2011 7:30,GOJ,Field Team: Soil sample in bottle with no observed vegetation.    Wet Weight 502.03 g; Description: Soil sample in bottle with no observed vegetation.  Soil moist with no observed rocks or pebbles.;,270.65,grams,,,,1.67E-06,1.76E-07,Gamma Spectroscopy,,Cs-137,2.81E-05,uCi/g
227741,8723,GOJ-00035,Soil,No,38.85579,139.8309,118.62325,326.9897925,NNW,4/7/2011 7:30,GOJ,Field Team: Soil has no observed rocks/pebbles.  Wet Weight 757.27 g; Description: Soil sample in bottle with no observed vegetation.  Soil has a sand texture.;,696.73,grams,,,,4.14E-08,4.01E-08,Gamma Spectroscopy,,Cs-137,1.14E-07,uCi/g
227743,8735,GOJ-00036,Soil,No,37.62323,139.8,69.11524946,282.0415854,WNW,4/7/2011 7:30,GOJ,"Field Team: Dark, moist, densely packed soil - no rocks or debris observed  Wet Weight 645.45 g; Description: 1 bottle of soil - screening level <20 dpm alpha, <200 dpm beta/gamma;",412.12,grams,,,,5.70E-07,9.18E-08,Gamma Spectroscopy,,Cs-137,9.19E-06,uCi/g
227745,8741,GOJ-00037,Soil,No,38.7279,139.8927,109.4591026,325.8702912,NW,4/7/2011 7:30,GOJ,Field Team: Dark moist soil  Wet Weight 757.43 g; Description: 1 Poly bottle containing soil.  Screening values: <20 dpm alpha and <200 dpm beta gamma.; Recv.Comment: Screening values <20 dpm alpha and <200 dpm beta gamma;,449.81,grams,,,,5.96E-08,5.63E-08,Gamma Spectroscopy,,Cs-137,3.21E-07,uCi/g
227747,8729,GOJ-00038,Soil,No,35.80225,140.4077,116.922574,197.3972435,SSW,4/7/2011 7:30,GOJ,"Field Team: Dark, fine, semi-dry soil.  No vegetation or rocks.  Wet Weight 400.03 g; Description: 500 ml bottle; <200 dpm b-g; <20 dpm alpah;",252.5,grams,,,,2.95E-07,8.57E-08,Gamma Spectroscopy,,Cs-137,4.04E-06,uCi/g
227751,8733,GOJ-00040,Soil,No,38.07366,140.1704,65.2111393,314.0003815,NW,4/7/2011 7:30,GOJ,"Field Team: Dark Moist Soil  Wet Weight 921.62 g; Description: Less than 20 dpm alpha less than 200 dpm beta gamma; Recv.Comment: less than 20 dpm alpha less than 200 dpm beta gamma, does not contain any rocks or vegetation;",750.24,grams,,,,6.72E-08,6.67E-08,Gamma Spectroscopy,,Cs-137,9.41E-08,uCi/g
227753,8739,GOJ-00041,Soil,No,38.23599,140.2776,69.72502169,324.0281965,NW,4/7/2011 7:30,GOJ,Field Team: Wet Weight 731.9 g; Description: Soil sample in bottle with no observed vegetation.  Soil moist with no observed rocks/pebbles.;,493.82,grams,,,,6.81E-08,5.97E-08,Gamma Spectroscopy,,Cs-137,3.58E-07,uCi/g
227761,8745,GOJ-00045,Soil,No,35.927201,139.410783,136.8497958,221.5265684,SW,4/7/2011 7:30,GOJ,Field Team: Wet Weight 869.99 g; Description: Soil sample in bag with no observed vegetation.  Soil moist with no observed rocks/pebbles.;,586.99,grams,,,,4.08E-08,4.70E-08,Gamma Spectroscopy,,Cs-137,1.37E-07,uCi/g
227763,8795,GOJ-00046,Soil,No,35.60703,140.427116,129.5621499,195.192553,SSW,4/7/2011 7:30,GOJ,Field Team: Sample in bag with no observed vegetation.  No observed rocks or pebbles present.  Wet Weight 809.52 g; Description: Sample in bag with no observed vegetation;,515.03,grams,,,,1.45E-07,4.68E-08,Gamma Spectroscopy,,Cs-137,2.00E-06,uCi/g
227765,8787,GOJ-00047,Soil,No,36.278091,140.296922,88.75235229,207.4625942,SSW,4/7/2011 7:30,GOJ,"Field Team: Dark, fine, loose soil.  No vegetation or rocks.  Wet Weight 694.58 g; Description: Soil in bag; <200 dpm beta-gamma; <20 dpm alpha;",429.83,grams,,,,3.00E-07,7.49E-08,Gamma Spectroscopy,,Cs-137,4.51E-06,uCi/g
227767,8765,GOJ-00048,Soil,No,36.87919,140.033026,66.64675345,236.0629198,SW,4/7/2011 7:30,GOJ,Field Team: Moist Dark Soil  Wet Weight 1038 g; Description: Dark Moist Soil; Recv.Comment: less than 20 dpm alpha and less than 200 dpm beta-gamma;,701.22,grams,,,,8.72E-07,1.15E-07,Gamma Spectroscopy,,Cs-137,1.44E-05,uCi/g
227769,8767,GOJ-00049,Soil,No,36.22093,138.776242,149.9868313,237.0701758,WSW,4/7/2011 7:30,GOJ,"Field Team: Dark moist soil that contains no vegetation, rocks or misc. debris.   Wet Weight 1252.7 g; Description: 1 bag of soil. Screening values: <20 dpm alpha, <200 dpm beta-gamma; Recv.Comment: Screening values <20 dpm alpha, <200 dpm beta-gamma;",1032.5,grams,,,,6.36E-07,7.41E-08,Gamma Spectroscopy,,Cs-137,1.07E-05,uCi/g
227771,8789,GOJ-00050,Soil,No,36.395975,139.145517,126.164095,236.3688731,WSW,4/7/2011 7:30,GOJ,"Field Team: Dark, fine, semi-dry soil.  No vegetation or rocks.  Wet Weight 1097.77 g; Description: Soil in bag; <200 dpm beta-gamma; <20 dpm alpha;",858.83,grams,,,,9.25E-08,4.19E-08,Gamma Spectroscopy,,Cs-137,1.01E-06,uCi/g
227773,8779,GOJ-00051,Soil,No,36.017644,139.106319,144.2239013,228.3029092,SW,4/7/2011 7:30,GOJ,Field Team: dark semi-dry soil; clay like clumps; no vegetation or rocks.  Wet Weight 1543.03 g; Description: Soil in bag; <200 dpm beta-gamma; <20 dpm alpha;,1316.98,grams,,,,1.01E-07,4.31E-08,Gamma Spectroscopy,,Cs-137,1.17E-06,uCi/g
227775,8763,GOJ-00052,Soil,No,36.796306,140.03853,69.79746824,232.042537,SW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - no debris or rocks observed  Wet Weight 528.62 g; Description: 1 bag of soil - screening levels <20 dpm alpha, <200 dpm B/g;",348.57,grams,,,,1.17E-06,1.35E-07,Gamma Spectroscopy,,Cs-137,1.97E-05,uCi/g
227777,8757,GOJ-00053,Soil,No,36.826842,140.03853,68.50830959,233.4236848,SW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - no rocks or debris observed  Wet Weight 1278.13 g; Description: 1 bag of soil - screening level <20 dpm alpha, <200 dpm B/g;",791.09,grams,,,,5.66E-07,9.86E-08,Gamma Spectroscopy,,Cs-137,9.05E-06,uCi/g
227779,8777,GOJ-00054,Soil,No,35.722622,140.698917,118.5956094,189.0617372,S,4/7/2011 7:30,GOJ,Field Team: Dark fine soil.  No vegetation or rocks.  Wet Weight 947.53 g ; Description: Soil in bag; <200 dpm B-G; <20 dpm alpha;,664.16,grams,,,,9.07E-08,4.58E-08,Gamma Spectroscopy,,Cs-137,9.72E-07,uCi/g
227781,8747,GOJ-00055,Soil,No,35.851057,140.524743,111.8963578,194.6974892,SSW,4/7/2011 7:30,GOJ,Field Team: Soil sample in bag with no observed vegetation.  Soil moist with no observed rocks/pebbles.  Wet Weight 695.23 g;,470.63,grams,,,,2.64E-07,6.37E-08,Gamma Spectroscopy,,Cs-137,4.01E-06,uCi/g
227783,8759,GOJ-00056,Soil,No,36.87919,139.889915,73.32009143,239.5779146,WSW,4/7/2011 7:30,GOJ,Field Team: Wet Weight 1325.49 g; Description: Soil sample in bag with no observed vegetation.  No observed rocks/pebbles present.;,1026.16,grams,,,,1.09E-06,1.06E-07,Gamma Spectroscopy,,Cs-137,1.84E-05,uCi/g
227785,8755,GOJ-00057,Soil,No,35.88423,140.648266,108.1218106,191.4546283,SSW,4/7/2011 7:30,GOJ,"Field Team: Dark moist soil.  Does not contain rocks or misc. debris.    Wet Weight 1055 g; Description: 1-bag of soil.  Screenig values: <20 dpm alpha, <200 dpm beta-gamma;",979.35,grams,,,,1.89E-07,4.43E-08,Gamma Spectroscopy,,Cs-137,2.84E-06,uCi/g
