x,y,z,QCLOUD,QGRAUP,QICE,QRAIN,QSNOW,QVAPOR,CLOUD,PRECIP,P,TC,U,V,W,Velocity
105,75,60,0,0,0,0,0,0.000012,0,0,329.062439,-48.508175,2.41724,19.731184,0.004299,19.8787
120,75,60,0,0,0,0,0,0.000014,0,0,331.229889,-48.697884,1.92846,20.889191,0.037752,20.978052
135,75,60,0,0,0,0,0,0.000015,0,0,332.782227,-48.817924,1.911232,21.528572,0.088481,21.613424
150,75,60,0,0,0,0,0,0.000015,0,0,312.789948,-48.770954,1.282096,22.138973,-0.140271,22.17651
165,75,60,0,0,0,0,0,0.000014,0,0,291.050842,-48.468193,0.936547,23.206795,0.126599,23.22603
180,75,60,0,0,0,0,0,0.00001,0,0,274.215668,-48.464493,0.390966,24.160782,-0.071447,24.164051
195,75,60,0,0,0,0,0,0.00002,0,0,255.967957,-48.409317,0.320716,24.475609,-0.044964,24.477751
210,75,60,0,0,0,0,0,0.000018,0,0,233.71579,-48.356884,0.377174,23.178579,0.007278,23.181648
225,75,60,0,0,0,0,0,0.000018,0,0,219.284027,-48.329437,-0.265573,22.004902,0.135548,22.006922
240,75,60,0,0,0,0,0,0.000019,0,0,202.969269,-48.290123,-0.917698,20.078247,0.052499,20.099277
255,75,60,0,0,0,0,0,0.000016,0,0,189.895233,-48.26046,-0.870811,18.536896,0.066853,18.557459
270,75,60,0,0,0,0,0,0.00001,0,0,172.170502,-48.61615,-1.384044,16.012718,-0.168797,16.073307
285,75,60,0,0,0,0,0,0.000011,0,0,164.315765,-48.617916,-1.137909,13.846036,0.041794,13.892777
300,75,60,0,0,0,0,0,0.000008,0,0,156.28978,-48.449593,-1.093029,10.769538,0.06603,10.825064
315,75,60,0,0,0,0,0,0.000007,0,0,148.593323,-48.085777,-1.900805,7.603799,0.107295,7.838516
330,75,60,0,0,0,0,0,0.000007,0,0,141.44223,-47.675613,-0.82446,4.74737,0.14199,4.82052
345,75,60,0,0,0,0,0,0.000023,0,0,136.795456,-47.80925,0.348554,3.386995,-0.115036,3.406826
360,75,60,0,0,0,0,0,0.000025,0,0,119.126907,-47.912849,2.299857,1.288015,0.122582,2.638816
375,75,60,0,0,0,0,0,0.000002,0,0,102.859314,-47.253719,6.6487,2.857307,0.185859,7.239058
390,75,60,0,0,0,0,0,0.000013,0,0,95.363976,-47.189144,8.892354,6.296505,-0.088119,10.896224
405,75,60,0,0,0,0,0,0.00002,0,0,90.402878,-48.334415,10.923882,6.899489,-0.082009,12.92056
420,75,60,0,0,0,0,0,0.000022,0,0,82.134125,-48.787666,11.316852,8.645556,-0.458818,14.248764
435,75,60,0,0,0.00001,0,0.000001,0.000106,0.00001,0.000001,80.64241,-49.301384,14.402103,9.180992,0.108092,17.079897
450,75,60,0,0,0,0,0,0.00009,0,0,78.238937,-48.724266,13.529449,4.129363,-0.199972,14.147001
465,75,60,0,0,0,0,0,0.000077,0,0,80.405716,-49.246841,8.276302,0.708466,0.047012,8.306703
480,75,60,0,0,0,0,0,0.000013,0,0,93.558975,-48.088104,11.218412,2.243241,-0.145161,11.441415
495,75,60,0,0,0,0,0,0.000028,0,0,98.669624,-47.970348,10.055107,3.995395,0.002293,10.819814
0,90,60,0,0,0,0,0,0.000023,0,0,360.050934,-48.973637,10.593763,14.757673,0.152094,18.167
15,90,60,0,0,0,0,0,0.000018,0,0,354.642517,-49.122017,7.784821,14.781111,-0.078371,16.706011
30,90,60,0,0,0,0,0,0.000017,0,0,348.024414,-49.047112,7.848081,15.382937,0.044934,17.269312
45,90,60,0,0,0,0,0,0.000014,0,0,343.476868,-48.530434,7.038291,16.820618,-0.000734,18.23378
60,90,60,0,0,0,0,0,0.000013,0,0,341.835297,-48.991402,5.909166,18.330175,-0.012871,19.259121
75,90,60,0,0,0,0,0,0.000012,0,0,332.435089,-49.148926,4.490888,20.277857,-0.075611,20.769335
90,90,60,0,0,0,0,0,0.000012,0,0,349.220215,-48.599606,5.421305,22.279268,0.003184,22.929377
105,90,60,0,0,0,0,0,0.000016,0,0,351.162445,-48.862644,4.146108,26.008133,-0.040874,26.336567
120,90,60,0,0,0,0,0,0.000014,0,0,341.063354,-48.772858,3.832558,27.485804,0.063788,27.751793
135,90,60,0,0,0,0,0,0.000013,0,0,340.900391,-48.866119,2.78845,30.063299,-0.004096,30.192341
150,90,60,0,0,0,0,0,0.000018,0,0,301.215759,-48.576317,2.483067,29.545446,-0.083628,29.649723
165,90,60,0,0,0,0,0,0.000007,0,0,278.706116,-47.885948,1.184447,28.519247,-0.072377,28.543924
180,90,60,0,0,0,0,0,0.00001,0,0,254.967819,-48.069412,-0.480376,28.336025,0.016378,28.340101
195,90,60,0,0,0,0,0,0.000026,0,0,236.472107,-48.435448,-2.631239,27.846123,0.063466,27.970234
210,90,60,0,0,0,0,0,0.000023,0,0,211.730789,-48.151947,-3.181778,25.484646,-0.032592,25.682522
225,90,60,0,0,0,0,0,0.000026,0,0,188.531708,-48.051308,-4.736122,24.429703,-0.077422,24.884678
240,90,60,0,0,0,0,0,0.000032,0,0,170.502869,-48.132774,-5.665841,22.36998,-0.074038,23.076466
255,90,60,0,0,0,0,0,0.000035,0,0,157.936493,-47.993851,-5.880043,19.356808,0.019523,20.230207
270,90,60,0,0,0,0,0,0.000038,0,0,147.508209,-48.484238,-4.376684,14.743559,0.005494,15.379464
285,90,60,0,0,0,0,0,0.000038,0,0,140.891266,-48.73513,-4.385439,13.289402,-0.502269,14.003304
300,90,60,0,0,0,0,0,0.000024,0,0,130.293503,-48.759781,-3.74365,12.800625,0.269835,13.339556
315,90,60,0,0,0,0,0,0.00001,0,0,131.655807,-48.476624,-1.958127,9.784928,-0.076222,9.979222
330,90,60,0,0,0,0,0,0.000019,0,0,130.47995,-48.11705,-1.408932,7.971746,0.103743,8.095962
345,90,60,0,0,0,0,0,0.00002,0,0,120.338402,-47.654716,-0.810274,5.68381,-0.108056,5.742292
360,90,60,0,0,0,0,0,0.000024,0,0,114.521667,-47.58181,1.652917,3.160818,0.056739,3.567369
375,90,60,0,0,0,0,0,0.000008,0,0,104.706635,-47.180679,6.036184,4.296177,0.067472,7.409265
390,90,60,0,0,0,0,0,0.000011,0,0,94.993286,-47.131329,7.310504,6.906487,0.009054,10.056993
405,90,60,0,0,0,0,0,0.000011,0,0,90.676193,-48.135178,10.492411,6.403358,-0.102417,12.292443
420,90,60,0,0,0,0,0,0.000041,0,0,90.130585,-48.523357,12.2258,9.798576,0.260298,15.670035
435,90,60,0,0,0,0,0,0.000072,0,0,83.343597,-48.008179,16.339962,8.347948,0.359662,18.352438
450,90,60,0,0.000001,0,0,0.000041,0.00011,0,0.000042,73.78421,-49.046745,21.196926,4.952829,-0.226707,21.769051
465,90,60,0,0,0,0,0,0.000016,0,0,77.889832,-48.265636,12.413317,1.985207,0.11253,12.571562
480,90,60,0,0,0,0,0,0.000026,0,0,76.449158,-48.094788,11.178343,3.731596,-0.220736,11.78681
495,90,60,0,0,0,0,0,0.000043,0,0,95.921829,-48.059113,10.092558,4.079672,0.054537,10.886065
0,105,60,0,0,0,0,0,0.00002,0,0,378.749603,-48.683395,12.172104,16.0221,-0.004449,20.121328
15,105,60,0,0,0,0,0,0.000017,0,0,361.248535,-49.210846,8.825132,15.7626,0.061389,18.065058
30,105,60,0,0,0,0,0,0.000014,0,0,357.558533,-48.785416,8.359814,17.472218,-0.005405,19.369173
45,105,60,0,0,0,0,0,0.000013,0,0,350.198456,-49.03688,7.84611,19.276009,0.003712,20.811678
60,105,60,0,0,0,0,0,0.00001,0,0,358.233337,-49.173851,7.046675,22.6007,-0.02428,23.67378
75,105,60,0,0,0,0,0,0.000013,0,0,355.783203,-48.907688,8.077751,25.422073,0.115277,26.674805
90,105,60,0,0,0,0,0,0.000011,0,0,375.163727,-48.885666,8.140873,28.346161,0.032229,29.492027
105,105,60,0,0,0,0,0,0.000015,0,0,344.930176,-48.718136,6.135997,31.164036,-0.005554,31.762362
120,105,60,0,0,0,0,0,0.000064,0,0,337.846344,-48.718719,4.567812,33.813282,-0.1183,34.120625
135,105,60,0,0,0,0,0,0.000037,0,0,312.855225,-47.947735,3.808904,32.888901,0.058774,33.108772
150,105,60,0,0,0,0,0,0.000053,0,0,286.557251,-48.037537,1.459889,33.217957,0.009738,33.250023
165,105,60,0,0,0,0,0,0.000062,0,0,261.1875,-48.329552,-1.779325,33.954063,-0.016566,34.000656
180,105,60,0,0,0,0,0,0.000102,0,0,238.503632,-48.401886,-3.512585,32.929245,0.082115,33.116161
195,105,60,0,0,0.000002,0,0,0.00013,0.000002,0,214.397003,-48.550156,-6.696021,31.153652,0.06965,31.86521
210,105,60,0,0,0.000002,0,0,0.000129,0.000002,0,187.538055,-48.509121,-8.240582,28.730606,-0.238699,29.889997
225,105,60,0,0,0,0,0,0.000106,0,0,163.31308,-48.456947,-9.25165,26.721493,-0.071143,28.27784
240,105,60,0,0,0,0,0,0.000079,0,0,147.144958,-48.219208,-10.373489,24.950598,-0.032862,27.021152
255,105,60,0,0,0,0,0,0.000075,0,0,128.763077,-48.308807,-9.923866,21.819695,0.004319,23.970444
270,105,60,0,0,0,0,0,0.000029,0,0,121.742462,-48.295769,-8.144885,18.321375,-0.061845,20.050331
285,105,60,0,0,0,0,0,0.000043,0,0,117.541794,-48.57407,-6.320538,14.71323,-0.170447,16.014288
300,105,60,0,0,0,0,0,0.000057,0,0,110.60585,-48.648628,-5.616246,11.493922,-0.125051,12.793283
315,105,60,0,0,0,0,0,0.000047,0,0,112.364365,-48.163872,-4.959756,10.930349,-0.235612,12.0053
330,105,60,0,0,0,0,0,0.000031,0,0,108.348892,-48.756454,-2.990624,8.787523,-0.066957,9.28272
345,105,60,0,0,0,0,0,0.000012,0,0,109.165939,-48.313683,-0.647053,7.478889,0.146367,7.508254
360,105,60,0,0,0,0,0,0.000008,0,0,111.108978,-47.583767,1.19168,5.915645,-0.102612,6.035353
375,105,60,0,0,0,0,0,0.000005,0,0,95.60714,-47.487022,2.981564,4.347308,0.207751,5.275601
390,105,60,0,0,0,0,0,0.000012,0,0,89.524567,-47.725597,7.756032,5.614312,-0.061482,9.574984
405,105,60,0,0,0,0,0,0.000036,0,0,89.289482,-47.448746,8.806923,6.999972,-0.051079,11.250072
420,105,60,0,0,0,0,0,0.000017,0,0,90.202095,-48.036713,12.208997,8.658993,0.036963,14.967937
435,105,60,0,0,0,0,0,0.000091,0,0,78.395264,-48.132309,14.864408,8.192951,-0.054375,16.972862
450,105,60,0,0,0,0,0.000002,0.000093,0,0.000002,67.861313,-48.849174,15.055769,6.695227,-0.007575,16.477327
465,105,60,0,0,0,0,0,0.000016,0,0,78.667618,-48.316032,11.572584,5.016192,-0.105978,12.61341
480,105,60,0,0,0,0,0,0.000042,0,0,82.35318,-48.217476,10.443199,4.816153,-0.358311,11.50583
495,105,60,0,0,0,0,0,0.000059,0,0,94.851807,-47.948582,10.263893,5.118984,-0.124534,11.470266
0,120,60,0,0,0,0,0,0.000015,0,0,383.926544,-48.470482,14.289171,17.449244,0.202875,22.554327
15,120,60,0,0,0,0,0,0.000014,0,0,368.360352,-49.015411,9.803375,18.203672,-0.014338,20.675591
30,120,60,0,0,0,0,0,0.000011,0,0,366.770966,-49.277031,9.928304,20.199673,0.065784,22.507828
45,120,60,0,0,0,0,0,0.00001,0,0,374.967102,-49.295906,10.329142,24.526501,0.026201,26.612799
60,120,60,0,0,0,0,0,0.000012,0,0,379.05072,-48.853031,11.658215,27.607847,0.002004,29.968437
75,120,60,0,0,0,0,0,0.00001,0,0,356.228851,-48.935631,11.159454,30.406822,0.024942,32.38995
90,120,60,0,0,0,0,0,0.000069,0,0,353.516449,-48.806953,9.584874,33.037323,0.118242,34.399834
105,120,60,0,0,0,0,0,0.000065,0,0,345.685974,-48.396946,7.399112,34.850235,0.001061,35.627037
120,120,60,0,0,0,0,0,0.000072,0,0,315.110718,-48.271317,6.242038,35.794373,0.017777,36.334564
135,120,60,0,0,0.000011,0,0.000001,0.000141,0.000011,0.000001,281.266357,-48.623764,2.333967,35.625359,0.108135,35.701893
150,120,60,0,0,0.000017,0,0.000003,0.000134,0.000017,0.000003,266.709717,-49.098644,-1.950607,33.539009,-0.015144,33.595688
165,120,60,0,0,0.000012,0,0.000001,0.000132,0.000012,0.000001,241.433441,-49.224884,-4.703687,31.185083,0.079114,31.53792
180,120,60,0,0,0.000045,0,0.000011,0.00013,0.000045,0.000011,209.381134,-49.408825,-6.507216,28.015682,-0.057981,28.761532
195,120,60,0,0,0.000047,0,0.000007,0.000129,0.000047,0.000007,180.563339,-49.512733,-7.105278,26.130184,0.212786,27.079823
210,120,60,0,0,0.000004,0,0.000001,0.000122,0.000004,0.000001,162.433685,-49.487118,-7.699323,25.276859,-0.230808,26.424467
225,120,60,0,0,0,0,0,0.000127,0,0,139.817688,-49.059174,-8.934044,22.612686,-0.281609,24.315222
240,120,60,0,0,0.00002,0,0.000003,0.000135,0.00002,0.000003,126.223076,-49.060677,-10.409632,20.555882,-0.005579,23.04137
255,120,60,0,0,0,0,0,0.00013,0,0,113.767258,-48.624596,-11.479738,18.868147,0.031314,22.086021
270,120,60,0,0,0.00002,0,0.000004,0.000151,0.00002,0.000004,102.930603,-48.190033,-11.665627,15.976891,0.036953,19.782549
285,120,60,0,0,0,0,0,0.0001,0,0,98.130081,-48.236137,-11.758352,15.575058,-0.161215,19.515821
300,120,60,0,0,0,0,0,0.000029,0,0,87.88829,-48.46199,-6.829905,13.111023,-0.280042,14.785972
315,120,60,0,0,0,0,0,0.000043,0,0,88.188599,-48.179806,-5.375439,9.89728,-0.051868,11.262956
330,120,60,0,0,0,0,0,0.000029,0,0,89.142075,-48.334724,-3.835137,8.556105,-0.358575,9.383164
345,120,60,0,0,0,0,0,0.000017,0,0,91.300232,-48.416382,-3.169144,8.370494,0.156675,8.951715
360,120,60,0,0,0,0,0,0.000017,0,0,91.114914,-48.185158,1.563644,7.774531,-0.07443,7.930565
375,120,60,0,0,0,0,0,0.000012,0,0,88.23349,-47.336487,3.073111,6.463232,0.114909,7.157554
390,120,60,0,0,0,0,0,0.000007,0,0,92.003029,-47.128891,4.788971,5.48304,0.02978,7.280031
405,120,60,0,0,0,0,0,0.000013,0,0,86.550369,-47.877899,10.00141,6.628107,0.074443,11.998564
420,120,60,0,0,0,0,0,0.000014,0,0,92.379547,-47.901543,12.419304,7.829294,-0.037599,14.681225
435,120,60,0,0,0,0,0,0.000006,0,0,85.551102,-48.191299,13.308282,8.051059,-0.126964,15.554614
450,120,60,0,0,0.000006,0,0.000011,0.0001,0.000006,0.000011,74.612381,-48.734581,13.214808,10.263584,-0.061525,16.732485
465,120,60,0,0,0,0,0,0.000033,0,0,70.839165,-47.943398,10.72448,6.492154,0.320334,12.54054
480,120,60,0,0,0,0,0,0.000069,0,0,83.467621,-48.444153,10.468281,5.665107,0.046923,11.902963
495,120,60,0,0,0,0,0,0.000074,0,0,91.229553,-48.019176,10.221892,4.50368,-0.142418,11.170967
0,135,60,0,0,0,0,0,0.000016,0,0,396.749268,-48.220078,16.954918,18.874308,0.211123,25.372293
15,135,60,0,0,0,0,0,0.000011,0,0,379.15979,-49.547367,12.516483,20.798878,0.11287,24.274853
30,135,60,0,0,0,0,0,0.000012,0,0,375.2323,-49.584465,13.869205,25.384043,-0.062055,28.925911
45,135,60,0,0,0,0,0,0.000004,0,0,374.269897,-49.170822,15.064707,29.185976,-0.059124,32.844635
60,135,60,0,0,0,0,0,0.00006,0,0,359.440186,-49.164932,15.006543,31.38427,0.015248,34.787483
75,135,60,0,0,0,0,0,0.00009,0,0,350.634521,-48.958569,13.544945,33.656387,-0.099718,36.279854
90,135,60,0,0,0,0,0,0.000076,0,0,357.152374,-48.559746,11.279282,35.014179,0.021571,36.786076
105,135,60,0,0,0.000011,0,0.000001,0.000127,0.000011,0.000001,325.549713,-48.703075,9.304258,35.381012,0.118247,36.584141
120,135,60,0,0,0.00002,0,0.000003,0.000129,0.00002,0.000003,288.200165,-49.261299,5.198523,33.323204,0.108712,33.726437
135,135,60,0,0,0,0,0,0.000093,0,0,268.180634,-49.259262,2.993006,33.623726,0.001683,33.756676
150,135,60,0,0,0.000019,0,0.000003,0.000127,0.000019,0.000003,238.479248,-49.453186,-2.117448,32.307205,0.046962,32.376556
165,135,60,0,0,0.00001,0,0.000001,0.000127,0.00001,0.000001,212.762299,-49.411903,-5.601319,30.23411,-0.116447,30.748816
180,135,60,0,0,0.000005,0,0.000001,0.000113,0.000005,0.000001,183.402908,-49.352116,-6.874573,27.375996,-0.107703,28.226168
195,135,60,0,0,0.000045,0,0.000006,0.000124,0.000045,0.000006,165.878754,-49.310272,-9.055612,24.52187,0.04071,26.140539
210,135,60,0,0,0.00002,0,0.000003,0.000118,0.00002,0.000003,145.606384,-49.116753,-9.917308,22.141747,-0.124843,24.261604
225,135,60,0,0,0,0,0,0.000116,0,0,120.883209,-48.863651,-11.754397,20.448112,-0.123097,23.586145
240,135,60,0,0,0,0,0,0.000111,0,0,102.070633,-48.458382,-12.915756,18.018787,-0.189626,22.170464
255,135,60,0,0,0.000029,0,0.000003,0.00012,0.000029,0.000003,92.717026,-48.730263,-10.878161,15.326802,-0.257638,18.796585
270,135,60,0,0,0.000008,0,0.000001,0.000128,0.000008,0.000001,90.96637,-48.766556,-9.525319,13.991325,0.001727,16.925983
285,135,60,0,0,0.000091,0,0.000022,0.000141,0.000091,0.000022,79.429581,-48.747311,-9.851233,9.505601,0.075708,13.689739
300,135,60,0,0,0.000002,0,0,0.000149,0.000002,0,74.069534,-48.124153,-10.862897,11.411617,-0.016671,15.755247
315,135,60,0,0,0,0,0,0.000037,0,0,74.627594,-47.817387,-7.670856,10.845131,-0.067176,13.283954
330,135,60,0,0,0,0,0,0.000026,0,0,79.397942,-47.55331,-4.437355,8.315377,0.356625,9.43201
345,135,60,0,0,0,0,0,0.000036,0,0,73.788361,-48.101631,-2.719851,6.419409,-0.21012,6.974995
360,135,60,0,0,0,0,0,0.00002,0,0,78.830261,-48.206112,0.061749,6.545908,-0.085742,6.546762
375,135,60,0,0,0,0,0,0.000021,0,0,90.66507,-48.010403,3.707039,7.850265,0.293316,8.686474
390,135,60,0,0,0,0,0,0.000016,0,0,86.379379,-47.679115,6.024389,7.000599,0.207654,9.238223
405,135,60,0,0,0,0,0,0.00002,0,0,80.506775,-47.316437,8.58156,6.562193,-0.232181,10.80553
420,135,60,0,0,0,0,0,0.000011,0,0,84.824524,-47.687908,10.988169,7.93172,-0.078777,13.552057
435,135,60,0,0,0,0,0,0.000018,0,0,78.95311,-47.98056,12.420626,10.685858,0.095653,16.385014
450,135,60,0,0,0,0,0,0.000039,0,0,77.262207,-48.403233,11.646633,10.870333,0.089373,15.931609
465,135,60,0,0,0,0,0,0.000073,0,0,72.624649,-48.459034,11.696588,8.057555,0.289409,14.20627
480,135,60,0,0,0,0,0,0.000088,0,0,67.500137,-48.332188,7.981928,7.638587,-0.20811,11.05
495,135,60,0,0,0,0,0,0.000086,0,0,89.146713,-48.287903,9.178888,4.830701,-0.042443,10.372534
0,150,60,0,0,0,0,0,0.000023,0,0,406.82312,-47.994694,19.993013,20.467131,0.286971,28.613045
15,150,60,0,0,0,0,0,0.000011,0,0,380.008087,-49.899246,16.615749,25.362436,0.040299,30.320587
30,150,60,0,0,0,0,0,0.000003,0,0,375.879883,-49.755783,18.469761,29.65546,0.053097,34.936817
45,150,60,0,0,0.000005,0,0,0.00011,0.000005,0,368.323364,-49.389679,18.72897,31.098251,0.000873,36.302555
60,150,60,0,0,0,0,0,0.0001,0,0,353.557678,-49.144699,17.27018,32.767372,-0.052758,37.040012
75,150,60,0,0,0,0,0,0.0001,0,0,345.574036,-48.870522,14.714914,33.457325,0.034054,36.550274
90,150,60,0,0,0.000014,0,0.000001,0.000131,0.000014,0.000001,325.087158,-49.187237,12.337763,33.828934,-0.002465,36.008572
105,150,60,0,0,0,0,0,0.000121,0,0,296.985718,-49.232033,10.657374,32.812515,-0.074771,34.499947
120,150,60,0,0,0.000019,0,0.000003,0.000126,0.000019,0.000003,274.339478,-49.529076,5.452868,34.019585,0.005498,34.453823
135,150,60,0,0,0.000026,0,0.000003,0.000124,0.000026,0.000003,244.053833,-49.610996,1.351753,33.384689,0.025121,33.412052
150,150,60,0,0,0.000005,0,0,0.000121,0.000005,0,212.285614,-49.738922,-1.756155,30.996407,-0.034373,31.046135
165,150,60,0,0,0.000003,0,0,0.000123,0.000003,0,186.42012,-48.975723,-5.094255,29.553799,-0.018131,29.989643
180,150,60,0,0,0.000023,0,0.000003,0.00013,0.000023,0.000003,166.128235,-49.2038,-7.960603,26.114273,0.252621,27.301838
195,150,60,0,0,0.000011,0,0.000002,0.00013,0.000011,0.000002,137.218277,-49.152111,-9.812489,23.180655,0.150567,25.172413
210,150,60,0,0,0.000012,0,0.000001,0.000136,0.000012,0.000001,117.357399,-48.715149,-11.031847,20.138838,0.028555,22.962475
225,150,60,0,0,0.000019,0,0.000002,0.000133,0.000019,0.000002,90.970459,-48.922264,-13.46949,16.232512,0.060289,21.09325
240,150,60,0,0,0.000015,0,0.000003,0.000136,0.000015,0.000003,67.125206,-48.751961,-12.373436,13.296741,0.15639,18.163967
255,150,60,0,0,0.000004,0,0.000001,0.000146,0.000004,0.000001,51.938042,-48.167366,-10.887188,12.067154,0.023364,16.252619
270,150,60,0,0,0.000016,0,0.000002,0.000151,0.000016,0.000002,41.891495,-47.855686,-9.051044,10.834458,-0.013582,14.117616
285,150,60,0,0,0,0,0,0.000109,0,0,34.893806,-47.611282,-7.197682,10.936932,0.061514,13.093009
300,150,60,0,0,0,0,0,0.00012,0,0,41.58474,-47.422775,-6.815653,12.024311,-0.35093,13.826075
315,150,60,0,0,0,0,0,0.000136,0,0,46.410912,-47.724754,-7.782366,10.461367,0.043999,13.038686
330,150,60,0,0,0,0,0,0.000017,0,0,56.928299,-47.348557,-5.42498,8.477126,-0.204404,10.066472
345,150,60,0,0,0,0,0,0.000036,0,0,62.284683,-47.543678,-1.286986,9.361506,-0.267963,9.453356
360,150,60,0,0,0,0,0,0.000041,0,0,69.529602,-47.910561,0.384377,7.268635,-0.367707,7.288073
375,150,60,0,0,0,0,0,0.00003,0,0,74.781693,-48.372086,4.693759,7.288557,-0.192287,8.671298
390,150,60,0,0,0,0,0,0.000028,0,0,80.271576,-47.569035,6.716138,7.664074,0.224997,10.192898
405,150,60,0,0,0,0,0,0.000051,0,0,80.594131,-47.466488,8.897918,8.233264,0.046859,12.122779
420,150,60,0,0,0,0,0,0.000013,0,0,81.432709,-47.830086,10.843538,9.111898,-0.002069,14.163651
435,150,60,0,0,0,0,0,0.000031,0,0,84.749054,-47.578773,11.593689,10.764688,0.109447,15.821002
450,150,60,0,0,0,0,0,0.000093,0,0,59.156364,-48.366257,12.324944,9.258943,-0.095717,15.415623
465,150,60,0,0,0,0,0,0.000077,0,0,72.341415,-47.213623,14.210758,9.141311,-0.154404,16.897724
480,150,60,0,0,0,0,0,0.000109,0,0,75.196777,-48.532337,9.593359,6.120806,-0.520043,11.391542
495,150,60,0,0,0,0,0,0.000082,0,0,84.207672,-48.126137,8.377064,4.458342,0.176235,9.49121
0,165,60,0,0,0,0,0,0.000031,0,0,405.538788,-47.861645,22.784046,22.069326,0.261465,31.721228
15,165,60,0,0,0,0,0,0.000029,0,0,380.411224,-49.821472,21.656269,29.022449,-0.103198,36.211975
30,165,60,0,0,0.000007,0,0,0.000109,0.000007,0,366.616577,-49.618557,21.772724,30.482967,0.076826,37.460228
45,165,60,0,0,0,0,0,0.00011,0,0,360.909943,-49.34771,20.666048,30.142944,-0.042462,36.547016
60,165,60,0,0,0,0,0,0.000088,0,0,357.354675,-48.855431,18.394993,31.464939,0.004827,36.447472
75,165,60,0,0,0.000006,0,0,0.00012,0.000006,0,338.860596,-49.365837,16.862656,31.051929,-0.017676,35.335136
90,165,60,0,0,0.000007,0,0,0.000125,0.000007,0,308.66861,-49.243172,14.541343,31.206608,0.102277,34.428383
105,165,60,0,0,0.00001,0,0.000001,0.000126,0.00001,0.000001,278.729919,-49.45031,10.638733,32.190792,-0.048372,33.903275
120,165,60,0,0,0.000002,0,0,0.000123,0.000002,0,249.145386,-49.263233,4.481535,33.157749,0.065811,33.459297
135,165,60,0,0,0.00002,0,0.000002,0.000126,0.00002,0.000002,217.671417,-49.480949,1.745572,30.696083,-0.010359,30.745676
150,165,60,0,0,0.000004,0,0,0.000136,0.000004,0,203.141998,-48.767197,-1.205904,29.839886,0.08854,29.864374
165,165,60,0,0,0.000025,0,0.000003,0.000128,0.000025,0.000003,170.208572,-49.236828,-6.25122,26.767426,0.032499,27.487703
180,165,60,0,0,0.000002,0,0,0.000133,0.000002,0,137.028214,-48.930435,-10.516472,24.668392,0.108101,26.816738
195,165,60,0,0,0,0,0,0.000128,0,0,113.999039,-48.960419,-10.72545,21.168118,-0.059627,23.730318
210,165,60,0,0,0.00001,0,0,0.000131,0.00001,0,80.931519,-48.44751,-11.6586,17.445057,0.159718,20.982813
225,165,60,0,0,0.000029,0,0.000004,0.000132,0.000029,0.000004,50.645531,-48.934868,-14.114389,12.068748,0.135076,18.571184
240,165,60,0,0,0,0,0.000001,0.000131,0,0.000001,19.508739,-48.11269,-12.164656,9.890287,-0.239521,15.679732
255,165,60,0,0,0,0,0.000002,0.000143,0,0.000002,-6.99416,-48.218094,-8.625372,6.439251,-0.277476,10.76745
270,165,60,0,0,0.000039,0,0.000007,0.00014,0.000039,0.000007,-28.295519,-48.460739,-7.604789,3.742843,0.34819,8.483097
285,165,60,0,0,0.000046,0,0.000009,0.000143,0.000046,0.000009,-26.949245,-48.169777,-5.886911,3.758984,-0.056157,6.9849
300,165,60,0,0,0,0,0,0.00013,0,0,-11.299954,-47.112709,-5.001816,7.890173,0.237315,9.345016
315,165,60,0,0,0.000013,0,0.000001,0.000143,0.000013,0.000001,8.68039,-47.15509,-4.682937,10.456013,0.315385,11.461133
330,165,60,0,0,0,0,0,0.000067,0,0,21.388376,-46.775558,-6.526066,8.997675,-0.311465,11.119563
345,165,60,0,0,0,0,0,0.000029,0,0,39.367645,-46.444508,-1.919829,7.120929,-0.058786,7.375421
360,165,60,0,0,0,0,0,0.000042,0,0,58.313164,-47.470013,0.873365,6.727739,0.043078,6.784328
375,165,60,0,0,0,0,0,0.000043,0,0,67.209167,-48.179382,3.428451,6.223208,-0.240964,7.109196
390,165,60,0,0,0,0,0,0.000022,0,0,76.302673,-48.051685,7.423504,8.073936,0.161549,10.969182
405,165,60,0,0,0,0,0,0.000013,0,0,82.182632,-47.534695,9.888264,7.960204,-0.175942,12.695415
420,165,60,0,0,0,0,0,0.000018,0,0,79.03299,-47.601654,11.585932,8.79487,0.226635,14.547677
435,165,60,0,0,0,0,0,0.000067,0,0,81.368568,-48.023098,11.117395,9.181265,-0.101804,14.418823
450,165,60,0,0,0,0,0,0.0001,0,0,66.118126,-48.335014,14.194271,7.073635,-0.234066,15.860909
465,165,60,0,0,0,0,0,0.000075,0,0,67.309753,-47.775352,11.592681,7.990126,-0.130859,14.08011
480,165,60,0,0,0,0,0,0.000097,0,0,74.707558,-48.164909,7.946468,6.714743,0.072148,10.403813
495,165,60,0,0,0,0,0,0.000081,0,0,87.217728,-47.711227,7.437614,4.845031,0.034767,8.876578
0,180,60,0,0,0,0,0,0.000038,0,0,400.007599,-47.814339,25.503677,23.519274,0.251472,34.69376
15,180,60,0,0,0.000014,0,0.000001,0.000109,0.000014,0.000001,393.261963,-50.149666,24.486341,29.588617,0.081033,38.406689
30,180,60,0,0,0,0,0,0.000118,0,0,380.825775,-49.529785,23.803205,28.564808,-0.054945,37.182575
45,180,60,0,0,0,0,0,0.0001,0,0,361.692749,-49.043892,21.786528,28.560719,0.051099,35.921719
